,Price
48544,"RM 688,000"
48545,"RM 218,700"
48546,"RM 320,000"
48547,"RM 325,000"
48548,"RM 588,000"
48549,"RM 585,000"
48550,"RM 320,000"
48551,"RM 750,000"
48552,"RM 680,000"
48553,"RM 635,000"
48554,"RM 325,000"
48555,"RM 1,550,000"
48556,"RM 1,174,500"
48557,"RM 288,000"
48558,"RM 260,000"
48559,"RM 1,640,300"
48560,"RM 510,000"
48561,"RM 298,888"
48562,"RM 298,888"
48563,"RM 6,382,000"
48564,"RM 720,000"
48565,"RM 498,000"
48566,"RM 850,000"
48567,"RM 1,900,000"
48568,"RM 508,000"
48569,"RM 530,000"
48570,"RM 375,000"
48571,"RM 2,200,000"
48572,"RM 215,000"
48573,"RM 600,000"
48574,"RM 360,000"
48575,"RM 2,380,000"
48576,"RM 2,490,000"
48577,"RM 1,420,000"
48578,"RM 860,000"
48579,"RM 850,000"
48580,"RM 3,600,000"
48581,"RM 658,000"
48582,"RM 750,000"
48583,"RM 1,200,000"
48584,"RM 500,000"
48585,"RM 340,200"
48586,"RM 374,000"
48587,"RM 510,000"
48588,"RM 520,000"
48589,"RM 520,000"
48590,"RM 510,000"
48591,"RM 510,000"
48592,"RM 538,000"
48593,"RM 465,000"
48594,"RM 510,000"
48595,"RM 510,000"
48596,"RM 360,000"
48597,"RM 670,000"
48598,"RM 570,000"
48599,"RM 1,530,000"
48600,"RM 220,000"
48601,"RM 255,000"
48602,"RM 799,000"
48603,"RM 428,000"
48604,"RM 1,100,000"
48605,"RM 2,700,000"
48606,"RM 1,500,000"
48607,"RM 1,200,000"
48608,"RM 1,380,000"
48609,"RM 1,450,000"
48610,"RM 1,400,000"
48611,"RM 1,495,000"
48612,"RM 1,000,000"
48613,"RM 395,000"
48614,"RM 1,200,000"
48615,"RM 1,280,000"
48616,"RM 5,500,000"
48617,"RM 2,100,000"
48618,"RM 599,000"
48619,"RM 707,000"
48620,"RM 1,166,100"
48621,"RM 776,554"
48622,"RM 6,500,000"
48623,"RM 450,000"
48624,"RM 680,000"
48625,"RM 719,990"
48626,"RM 1,800,000"
48627,"RM 3,200,000"
48628,"RM 2,200"
48629,"RM 800,000"
48630,"RM 780,000"
48631,"RM 760,000"
48632,"RM 1,700,080"
48633,"RM 700,000"
48634,"RM 1,550,000"
48635,"RM 1,100,000"
48636,"RM 1,430,000"
48637,"RM 1,070,000"
48638,"RM 1,150,000"
48639,"RM 1,000,000"
48640,"RM 470,000"
48641,"RM 500,000"
48642,"RM 9,980,300"
48643,"RM 4,500,000"
48644,"RM 1,050,000"
48645,"RM 650,000"
48646,"RM 520,000"
48647,"RM 1,151,900"
48648,"RM 499,000"
48649,"RM 375,000"
48650,"RM 630,000"
48651,"RM 300,000"
48652,"RM 370,000"
48653,"RM 500,000"
48654,"RM 1,500,000"
48655,"RM 575,000"
48656,"RM 660,000"
48657,"RM 930,000"
48658,"RM 398,000"
48659,"RM 875,000"
48660,"RM 450,000"
48661,"RM 690,000"
48662,"RM 650,000"
48663,"RM 300,000"
48664,"RM 420,000"
48665,"RM 6,500,000"
48666,"RM 930,000"
48667,"RM 3,900,000"
48668,"RM 930,000"
48669,"RM 530,000"
48670,"RM 360,000"
48671,"RM 3,000,000"
48672,"RM 1,080,000"
48673,"RM 1,250,000"
48674,"RM 4,000,000"
48675,"RM 2,900,000"
48676,"RM 2,700,000"
48677,"RM 1,630,000"
48678,"RM 2,300,000"
48679,"RM 1,795,000"
48680,"RM 1,440,000"
48681,"RM 1,250,000"
48682,"RM 3,342,000"
48683,"RM 6,500"
48684,"RM 1,559,000"
48685,"RM 1,800,000"
48686,"RM 1,580,000"
48687,"RM 940,000"
48688,"RM 3,790,000"
48689,"RM 1,628,000"
48690,"RM 6,655,000"
48691,"RM 2,900,000"
48692,"RM 4,000,000"
48693,"RM 4,300,000"
48694,"RM 5,300,000"
48695,"RM 2,900,000"
48696,"RM 3,900,000"
48697,"RM 2,900,000"
48698,"RM 2,700,000"
48699,"RM 750,000"
48700,"RM 1,800,000"
48701,"RM 1,880,000"
48702,"RM 1,100,000"
48703,"RM 51,226,560"
48704,"RM 503,000"
48705,"RM 2,100,000"
48706,"RM 2,100,000"
48707,"RM 4,200,000"
48708,"RM 2,600,000"
48709,"RM 4,613,000"
48710,"RM 5,385,000"
48711,"RM 5,537,000"
48712,"RM 7,728,000"
48713,"RM 780,000"
48714,"RM 1,900,000"
48715,"RM 1,650,000"
48716,"RM 1,150,000"
48717,"RM 4,830,000"
48718,"RM 3,300,000"
48719,"RM 3,000,000"
48720,"RM 1,980,000"
48721,"RM 1,500,000"
48722,"RM 2,200,000"
48723,"RM 930,000"
48724,"RM 708,000"
48725,"RM 1,425,000"
48726,"RM 1,237,000"
48727,"RM 6,500,000"
48728,"RM 2,300,000"
48729,"RM 9,000,000"
48730,"RM 18,000,000"
48731,"RM 11,300,000"
48732,"RM 18,000,000"
48733,"RM 1,100,000"
48734,"RM 6,283,076"
48735,"RM 12,000,000"
48736,"RM 12,000,000"
48737,"RM 3,280,000"
48738,"RM 5,600,000"
48739,"RM 5,000,000"
48740,"RM 4,300,000"
48741,"RM 670,000"
48742,"RM 799,000"
48743,"RM 1,900,000"
48744,"RM 690,000"
48745,"RM 3,300,000"
48746,"RM 759,000"
48747,"RM 1,000,000"
48748,"RM 520,000"
48749,"RM 450,000"
48750,"RM 6,300,000"
48751,"RM 915,000"
48752,"RM 968,990"
48753,"RM 968,990"
48754,"RM 3,800,000"
48755,"RM 1,700,000"
48756,"RM 2,000,000"
48757,"RM 12,000,000"
48758,"RM 4,350,000"
48759,"RM 317,000"
48760,"RM 430,000"
48761,"RM 430,000"
48762,"RM 4,420,000"
48763,"RM 2,970,000"
48764,"RM 1,600,000"
48765,"RM 700,000"
48766,"RM 400,000"
48767,"RM 4,650,000"
48768,"RM 670,000"
48769,"RM 530,000"
48770,"RM 559,000"
48771,"RM 1,298,000"
48772,"RM 950,000"
48773,"RM 800,000"
48774,"RM 930,000"
48775,"RM 79,714,800"
48776,"RM 520,000"
48777,"RM 500,000"
48778,"RM 295,000"
48779,"RM 1,200,000"
48780,"RM 850,000"
48781,"RM 950,000"
48782,"RM 850,000"
48783,"RM 474,600"
48784,"RM 880,000"
48785,"RM 970,000"
48786,"RM 1,200,000"
48787,"RM 1,380,000"
48788,"RM 900,000"
48789,"RM 900,000"
48790,"RM 950,000"
48791,"RM 520,000"
48792,"RM 750,000"
48793,"RM 1,630,000"
48794,"RM 3,100,000"
48795,"RM 2,680,000"
48796,"RM 350,000"
48797,"RM 450,000"
48798,"RM 1,180,000"
48799,"RM 788,000"
48800,"RM 650,000"
48801,"RM 3,800,000"
48802,"RM 4,500,000"
48803,"RM 3,200,000"
48804,"RM 3,480,000"
48805,"RM 3,400,000"
48806,"RM 13,000,000"
48807,"RM 558,000"
48808,"RM 558,000"
48809,"RM 669,000"
48810,"RM 1,400,000"
48811,"RM 1,800,000"
48812,"RM 2,180,000"
48813,"RM 145,926,000"
48814,"RM 999,000"
48815,"RM 11,585,750"
48816,"RM 10,800,000"
48817,"RM 3,499,200"
48818,
48819,"RM 2,800,000"
48820,"RM 1,251,000"
48821,"RM 1,223,000"
48822,"RM 550,000"
48823,"RM 750,000"
48824,"RM 7,500,000"
48825,"RM 680,000"
48826,"RM 1,000,000"
48827,"RM 2,000,000"
48828,"RM 5,000,000"
48829,"RM 620,000"
48830,"RM 500,000"
48831,"RM 4,860,000"
48832,"RM 499,000"
48833,"RM 1,600,000"
48834,"RM 525,000"
48835,"RM 403,600"
48836,"RM 210,000"
48837,"RM 600,000"
48838,"RM 880,000"
48839,"RM 635,000"
48840,"RM 250,000"
48841,"RM 380,000"
48842,"RM 920,000"
48843,"RM 350,000"
48844,"RM 430,000"
48845,"RM 330,000"
48846,"RM 390,000"
48847,"RM 570,000"
48848,"RM 780,000"
48849,"RM 560,000"
48850,"RM 430,000"
48851,"RM 650,000"
48852,"RM 730,000"
48853,"RM 670,000"
48854,"RM 570,000"
48855,"RM 430,000"
48856,"RM 1,250,000"
48857,"RM 325,000"
48858,"RM 480,000"
48859,"RM 550,000"
48860,"RM 380,000"
48861,"RM 1,500,000"
48862,"RM 620,000"
48863,"RM 510,000"
48864,"RM 380,000"
48865,"RM 780,000"
48866,"RM 835,000"
48867,"RM 1,050,000"
48868,"RM 638,000"
48869,"RM 400,000"
48870,"RM 850,000"
48871,"RM 410,000"
48872,"RM 480,000"
48873,"RM 500,000"
48874,"RM 850,000"
48875,"RM 450,000"
48876,"RM 300,000"
48877,"RM 400,000"
48878,"RM 410,000"
48879,"RM 620,000"
48880,"RM 580,000"
48881,"RM 480,000"
48882,"RM 270,000"
48883,"RM 950,000"
48884,"RM 770,000"
48885,"RM 320,000"
48886,"RM 850,000"
48887,"RM 330,000"
48888,"RM 620,000"
48889,"RM 950,000"
48890,"RM 1,200,000"
48891,"RM 230,000"
48892,"RM 900,000"
48893,"RM 650,000"
48894,"RM 1,550,000"
48895,"RM 1,300,000"
48896,"RM 1,000,000"
48897,"RM 620,000"
48898,"RM 1,600,000"
48899,"RM 600,000"
48900,"RM 580,000"
48901,"RM 770,000"
48902,"RM 225,000"
48903,"RM 340,000"
48904,"RM 520,000"
48905,"RM 630,000"
48906,"RM 400,000"
48907,"RM 410,000"
48908,"RM 830,000"
48909,"RM 270,000"
48910,"RM 900,000"
48911,"RM 1,070,000"
48912,"RM 650,000"
48913,"RM 410,000"
48914,"RM 380,000"
48915,"RM 490,000"
48916,"RM 1,100,000"
48917,"RM 600,000"
48918,"RM 300,000"
48919,"RM 500,000"
48920,"RM 515,000"
48921,"RM 335,000"
48922,"RM 400,000"
48923,"RM 550,000"
48924,"RM 470,000"
48925,"RM 500,000"
48926,"RM 450,000"
48927,"RM 720,000"
48928,"RM 1,380,000"
48929,"RM 1,400,000"
48930,"RM 670,000"
48931,"RM 5,000,000"
48932,"RM 550,000"
48933,"RM 946,400"
48934,"RM 435,000"
48935,"RM 12,800,000"
48936,"RM 820,000"
48937,"RM 610,000"
48938,"RM 500,000"
48939,"RM 280,000"
48940,"RM 2,520,000"
48941,"RM 2,480,000"
48942,"RM 850,000"
48943,"RM 1,180,000"
48944,"RM 2,500,000"
48945,"RM 2,910,000"
48946,"RM 2,500,000"
48947,"RM 795,000"
48948,"RM 850,000"
48949,"RM 1,732,300"
48950,"RM 1,250,000"
48951,"RM 2,400,000"
48952,"RM 1,300,000"
48953,"RM 1,450,000"
48954,"RM 800,000"
48955,"RM 700,000"
48956,"RM 1,800,000"
48957,"RM 800,000"
48958,"RM 1,650,000"
48959,"RM 1,690,000"
48960,"RM 2,350,000"
48961,"RM 3,350,000"
48962,"RM 4,000,000"
48963,"RM 650,000"
48964,"RM 700,000"
48965,"RM 1,200,000"
48966,"RM 4,750,000"
48967,"RM 1,400,000"
48968,"RM 11,500,000"
48969,"RM 41,245,000"
48970,"RM 57,072,000"
48971,"RM 15,000,000"
48972,"RM 15,000,000"
48973,"RM 23,191,300"
48974,"RM 12,000,000"
48975,"RM 2,400,000"
48976,"RM 10,820,000"
48977,"RM 18,049,200"
48978,"RM 8,200,000"
48979,"RM 7,000,000"
48980,"RM 16,330,000"
48981,"RM 14,500,000"
48982,"RM 1,000,000"
48983,"RM 520,000"
48984,"RM 550,000"
48985,"RM 960,000"
48986,"RM 1,600,000"
48987,"RM 1,030,000"
48988,"RM 2,380,000"
48989,"RM 890,000"
48990,"RM 649,000"
48991,"RM 600,000"
48992,"RM 1,650,000"
48993,"RM 820,000"
48994,"RM 1,050,000"
48995,"RM 1,050,000"
48996,"RM 545,000"
48997,"RM 750,888"
48998,"RM 580,000"
48999,"RM 1,090,000"
49000,"RM 495,000"
49001,"RM 295,000"
49002,"RM 5,500,000"
49003,"RM 710,000"
49004,"RM 387,200"
49005,"RM 888,000"
49006,"RM 1,800,000"
49007,"RM 315,000"
49008,"RM 1,645,000"
49009,"RM 349,000"
49010,"RM 3,200,000"
49011,"RM 788,000"
49012,"RM 588,000"
49013,"RM 550,000"
49014,"RM 350,000"
49015,"RM 498,000"
49016,"RM 560,000"
49017,"RM 1,850,000"
49018,"RM 500,000"
49019,"RM 325,000"
49020,"RM 590,000"
49021,"RM 720,000"
49022,"RM 1,900,000"
49023,"RM 590,000"
49024,"RM 800,000"
49025,"RM 748,000"
49026,"RM 748,000"
49027,"RM 880,000"
49028,"RM 2,200,000"
49029,"RM 320,000"
49030,"RM 3,600"
49031,"RM 720,000"
49032,"RM 950,000"
49033,"RM 535,000"
49034,"RM 1,280,000"
49035,"RM 632,000"
49036,"RM 650,000"
49037,"RM 556,000"
49038,"RM 730,000"
49039,"RM 1,500"
49040,"RM 8,000,000"
49041,"RM 1,500,000"
49042,"RM 2,600,000"
49043,"RM 1,498,888"
49044,"RM 580,000"
49045,"RM 282,000"
49046,"RM 640,000"
49047,"RM 2,200,000"
49048,"RM 950,000"
49049,"RM 1,813,820"
49050,"RM 2,956,300"
49051,"RM 2,300,000"
49052,"RM 2,900,700"
49053,"RM 2,940,000"
49054,"RM 2,516,800"
49055,"RM 820,000"
49056,"RM 470,000"
49057,"RM 850,000"
49058,"RM 890,000"
49059,"RM 999,000"
49060,"RM 700,000"
49061,"RM 1,100,000"
49062,"RM 4,500,000"
49063,"RM 1,350,000"
49064,"RM 348,000"
49065,"RM 680,000"
49066,"RM 478,000"
49067,"RM 537,000"
49068,"RM 938,000"
49069,"RM 650,000"
49070,"RM 585,000"
49071,"RM 1,600,000"
49072,"RM 3,000,000"
49073,"RM 700,000"
49074,"RM 420,000"
49075,"RM 630,000"
49076,"RM 430,000"
49077,"RM 1,000,000"
49078,"RM 1,000,000"
49079,"RM 280,000"
49080,"RM 360,000"
49081,"RM 360,000"
49082,"RM 455,000"
49083,"RM 380,000"
49084,
49085,"RM 830,000"
49086,"RM 750,000"
49087,"RM 650,000"
49088,"RM 900,000"
49089,"RM 3,400,000"
49090,"RM 3,400,000"
49091,"RM 2,180,000"
49092,"RM 2,180,000"
49093,"RM 1,335,000"
49094,"RM 1,335,000"
49095,"RM 1,380,000"
49096,"RM 1,365,000"
49097,"RM 848,424"
49098,"RM 1,450,000"
49099,"RM 1,780,000"
49100,"RM 1,780,000"
49101,"RM 1,490,000"
49102,"RM 1,500,000"
49103,"RM 3,800,000"
49104,"RM 3,800,000"
49105,"RM 3,800,000"
49106,"RM 2,400,000"
49107,"RM 13,195,000"
49108,"RM 1,450,000"
49109,"RM 1,600,000"
49110,"RM 1,570,000"
49111,"RM 2,500,000"
49112,"RM 5,800,000"
49113,"RM 6,000,000"
49114,"RM 2,201,935"
49115,"RM 3,200,000"
49116,"RM 16,500,000"
49117,"RM 7,924,150"
49118,"RM 2,550,000"
49119,"RM 10,226,800"
49120,"RM 3,300,000"
49121,"RM 1,705,600"
49122,"RM 5,594,780"
49123,"RM 2,000,000"
49124,"RM 1,395,000"
49125,"RM 1,550,000"
49126,"RM 9,300,000"
49127,"RM 13,000,000"
49128,"RM 6,500,000"
49129,"RM 4,500,000"
49130,"RM 4,600,000"
49131,"RM 2,152,000"
49132,"RM 2,200,000"
49133,"RM 1,795,000"
49134,"RM 1,695,000"
49135,"RM 2,381,904"
49136,"RM 1,814,240"
49137,"RM 2,785,500"
49138,"RM 1,718,556"
49139,"RM 4,300,000"
49140,"RM 5,074,700"
49141,"RM 6,732,000"
49142,"RM 9,840,000"
49143,"RM 1,400,000"
49144,"RM 585,000"
49145,"RM 3,500,000"
49146,"RM 1,660,000"
49147,"RM 3,780,000"
49148,"RM 1,880,000"
49149,"RM 6,413,400"
49150,"RM 560,000"
49151,"RM 2,055,720"
49152,"RM 2,800,000"
49153,"RM 1,100,000"
49154,"RM 3,390,300"
49155,"RM 2,500,000"
49156,"RM 6,962,000"
49157,"RM 1,800,000"
49158,"RM 1,720,000"
49159,"RM 5,400,000"
49160,"RM 700,000"
49161,"RM 5,800,000"
49162,"RM 2,800,000"
49163,"RM 1,290,000"
49164,"RM 395,000"
49165,"RM 620,000"
49166,"RM 2,100,000"
49167,"RM 4,300,000"
49168,"RM 499,000"
49169,"RM 1,680,000"
49170,"RM 5,900,000"
49171,"RM 590,000"
49172,"RM 2,350,000"
49173,"RM 996,250"
49174,"RM 790,000"
49175,"RM 3,100,000"
49176,"RM 1,460,000"
49177,"RM 2,650,000"
49178,"RM 2,380,000"
49179,"RM 5,900,000"
49180,"RM 1,150,000"
49181,"RM 1,800,000"
49182,"RM 550,000"
49183,"RM 3,850,000"
49184,"RM 3,350,000"
49185,"RM 4,900,000"
49186,"RM 1,100,000"
49187,"RM 1,200,000"
49188,"RM 1,800,000"
49189,"RM 1,950,000"
49190,"RM 2,670,000"
49191,"RM 930,000"
49192,"RM 1,330,000"
49193,"RM 1,200,000"
49194,"RM 6,000"
49195,"RM 1,415,700"
49196,"RM 5,460,000"
49197,"RM 4,500,000"
49198,"RM 2,299,000"
49199,"RM 450,000"
49200,"RM 990,000"
49201,"RM 425,000"
49202,"RM 790,000"
49203,"RM 880,000"
49204,"RM 880,000"
49205,"RM 318,000"
49206,"RM 600,000"
49207,"RM 510,000"
49208,"RM 465,000"
49209,"RM 600,000"
49210,"RM 368,000"
49211,"RM 1,050,000"
49212,"RM 1,150,000"
49213,"RM 440,000"
49214,"RM 730,000"
49215,"RM 1,100,000"
49216,"RM 300,000"
49217,"RM 270,000"
49218,"RM 1,230,000"
49219,
49220,
49221,"RM 998,000"
49222,"RM 10,000,000"
49223,"RM 1,800,000"
49224,"RM 2,000,000"
49225,"RM 20,000,000"
49226,"RM 690,000"
49227,"RM 588,000"
49228,"RM 630,000"
49229,"RM 730,000"
49230,"RM 665,000"
49231,"RM 1,190,000"
49232,"RM 950,000"
49233,"RM 950,000"
49234,"RM 925,000"
49235,"RM 830,000"
49236,"RM 1,030,000"
49237,"RM 1,500,000"
49238,"RM 668,000"
49239,"RM 720,000"
49240,"RM 700,000"
49241,"RM 680,000"
49242,"RM 700,000"
49243,"RM 220,000"
49244,"RM 3,200,000"
49245,"RM 1,950,000"
49246,"RM 950,000"
49247,"RM 1,900,000"
49248,"RM 880,000"
49249,"RM 1,900,000"
49250,"RM 570,000"
49251,"RM 429,000"
49252,"RM 780,000"
49253,"RM 1,900,000"
49254,"RM 1,990,000"
49255,"RM 850,000"
49256,"RM 1,430,000"
49257,"RM 415,000"
49258,"RM 335,000"
49259,"RM 445,000"
49260,"RM 550,000"
49261,"RM 475,000"
49262,"RM 450,000"
49263,"RM 1,680,000"
49264,"RM 2,400,000"
49265,"RM 1,600,000"
49266,"RM 690,000"
49267,"RM 850,000"
49268,"RM 1,300,000"
49269,"RM 1,250,000"
49270,"RM 385,000"
49271,"RM 290,000"
49272,"RM 350,000"
49273,"RM 410,000"
49274,"RM 1,900,000"
49275,"RM 1,600,000"
49276,"RM 1,650,000"
49277,"RM 730,000"
49278,"RM 580,000"
49279,"RM 2,720,000"
49280,"RM 1,080,000"
49281,"RM 925,000"
49282,"RM 1,300,000"
49283,"RM 1,680,000"
49284,"RM 915,000"
49285,"RM 650,000"
49286,"RM 580,000"
49287,"RM 1,100,000"
49288,"RM 1,890,000"
49289,"RM 1,000,000"
49290,"RM 3,780,000"
49291,"RM 13,990,000"
49292,"RM 485,000"
49293,"RM 8,200,000"
49294,"RM 8,800,000"
49295,"RM 785,000"
49296,"RM 2,606,800"
49297,"RM 1,612,800"
49298,"RM 480,000"
49299,"RM 1,100,000"
49300,"RM 430,000"
49301,"RM 360,000"
49302,"RM 395,000"
49303,"RM 518,000"
49304,"RM 480,000"
49305,"RM 500,000"
49306,"RM 650,000"
49307,"RM 840,000"
49308,"RM 1,980,000"
49309,"RM 1,120,000"
49310,"RM 380,000"
49311,"RM 2,200,000"
49312,"RM 495,000"
49313,"RM 495,000"
49314,"RM 505,000"
49315,"RM 5,500,000"
49316,"RM 4,380,000"
49317,"RM 3,900,000"
49318,"RM 6,900,000"
49319,"RM 7,300,000"
49320,"RM 6,900,000"
49321,"RM 8,159,000"
49322,"RM 1,250,000"
49323,"RM 660,000"
49324,"RM 450,000"
49325,"RM 5,000,000"
49326,"RM 298,000"
49327,"RM 380,000"
49328,"RM 449,000"
49329,"RM 2,528,000"
49330,"RM 1,100,000"
49331,"RM 680,000"
49332,"RM 530,000"
49333,"RM 1,550,000"
49334,"RM 600,000"
49335,"RM 2,739,000"
49336,"RM 1,350,000"
49337,"RM 640,000"
49338,"RM 1,150,000"
49339,"RM 980,000"
49340,"RM 588,000"
49341,"RM 5,600,000"
49342,"RM 515,000"
49343,"RM 820,000"
49344,"RM 4,500,000"
49345,"RM 5,878,950"
49346,"RM 3,200,000"
49347,"RM 690,000"
49348,"RM 3,200,000"
49349,"RM 1,288,000"
49350,"RM 815,000"
49351,"RM 680,000"
49352,"RM 795,000"
49353,"RM 1,800,000"
49354,"RM 998,000"
49355,"RM 700,000"
49356,"RM 718,000"
49357,"RM 720,000"
49358,"RM 980,000"
49359,"RM 1,000,000"
49360,"RM 1,000,000"
49361,"RM 1,100,000"
49362,"RM 1,250,000"
49363,"RM 720,000"
49364,"RM 730,000"
49365,"RM 1,850,000"
49366,"RM 1,800,000"
49367,"RM 1,000,000"
49368,"RM 1,200,000"
49369,"RM 730,000"
49370,"RM 1,380,000"
49371,"RM 1,700,000"
49372,"RM 2,500,000"
49373,"RM 1,700,000"
49374,"RM 600,000"
49375,"RM 499,000"
49376,"RM 2,766,000"
49377,"RM 270,000"
49378,"RM 640,000"
49379,"RM 1,780,000"
49380,"RM 230,000"
49381,"RM 230,000"
49382,"RM 530,000"
49383,"RM 1,900"
49384,"RM 2,350,000"
49385,"RM 728,000"
49386,"RM 3,900,000"
49387,"RM 2,900,000"
49388,"RM 1,460,000"
49389,"RM 2,500,000"
49390,"RM 615,000"
49391,"RM 610,000"
49392,"RM 830,000"
49393,"RM 1,188,000"
49394,"RM 1,600,000"
49395,"RM 1,180,000"
49396,"RM 800,000"
49397,"RM 580,000"
49398,"RM 660,000"
49399,"RM 620,000"
49400,"RM 359,000"
49401,"RM 863,000"
49402,"RM 860,000"
49403,"RM 1,100,000"
49404,"RM 818,000"
49405,"RM 818,000"
49406,"RM 850,000"
49407,"RM 850,000"
49408,"RM 850,000"
49409,"RM 1,180,000"
49410,"RM 790,000"
49411,"RM 1,400,000"
49412,"RM 300,000"
49413,"RM 560,000"
49414,"RM 538,000"
49415,"RM 528,000"
49416,"RM 510,000"
49417,"RM 270,000"
49418,"RM 370,000"
49419,"RM 620,000"
49420,"RM 620,000"
49421,"RM 2,088,000"
49422,"RM 950,000"
49423,"RM 3,788,000"
49424,"RM 1,050,000"
49425,"RM 751,000"
49426,"RM 635,000"
49427,"RM 1,130,000"
49428,"RM 1,850,000"
49429,"RM 1,150,000"
49430,"RM 2,950,000"
49431,"RM 1,650,000"
49432,"RM 10,800,000"
49433,"RM 1,890,000"
49434,"RM 780,000"
49435,"RM 7,990,000"
49436,"RM 480,000"
49437,"RM 710,000"
49438,"RM 580,000"
49439,"RM 3,800,000"
49440,"RM 490,000"
49441,"RM 2,700,000"
49442,"RM 380,000"
49443,"RM 4,200,000"
49444,"RM 510,000"
49445,"RM 780,000"
49446,"RM 1,950,000"
49447,"RM 689,800"
49448,"RM 849,000"
49449,"RM 780,000"
49450,"RM 1,200,000"
49451,"RM 1,250,000"
49452,"RM 1,550,000"
49453,"RM 850,000"
49454,"RM 870,000"
49455,"RM 485,000"
49456,"RM 430,000"
49457,"RM 386,000"
49458,"RM 378,000"
49459,"RM 550,000"
49460,"RM 990,000"
49461,"RM 980,000"
49462,"RM 550,000"
49463,"RM 400,000"
49464,"RM 1,630,000"
49465,"RM 655,000"
49466,"RM 690,000"
49467,"RM 1,900,000"
49468,"RM 1,400,000"
49469,"RM 2,800,000"
49470,"RM 1,550,000"
49471,"RM 590,000"
49472,"RM 2,680,000"
49473,"RM 3,200,000"
49474,"RM 4,000"
49475,"RM 1,300,000"
49476,"RM 430,000"
49477,"RM 1,480,000"
49478,"RM 2,320,000"
49479,"RM 800,000"
49480,"RM 4,500,000"
49481,"RM 7,000,000"
49482,"RM 12,000,000"
49483,"RM 11,100,000"
49484,"RM 2,350,000"
49485,"RM 4,800,000"
49486,"RM 18,000,000"
49487,"RM 12,200,000"
49488,"RM 17,000,000"
49489,"RM 2,750,000"
49490,"RM 1,300,000"
49491,"RM 5,200,000"
49492,"RM 2,380,000"
49493,"RM 1,880,000"
49494,"RM 2,490,000"
49495,"RM 1,380,000"
49496,"RM 20,000,000"
49497,"RM 4,800,000"
49498,"RM 8,000,000"
49499,"RM 4,550,000"
49500,"RM 5,600,000"
49501,"RM 11,000,000"
49502,"RM 15,000,000"
49503,"RM 11,000,000"
49504,"RM 6,000,000"
49505,"RM 930,000"
49506,"RM 4,900,000"
49507,"RM 7,912,000"
49508,"RM 2,600,000"
49509,"RM 2,180,000"
49510,"RM 3,360,000"
49511,"RM 4,800,000"
49512,"RM 15,500,000"
49513,"RM 2,800,000"
49514,"RM 850,000"
49515,"RM 8,800,000"
49516,"RM 17,000,000"
49517,"RM 3,346,400"
49518,"RM 3,100,000"
49519,"RM 10,000,000"
49520,"RM 7,539,600"
49521,"RM 3,500,000"
49522,"RM 15,500,000"
49523,"RM 408,000"
49524,"RM 420,000"
49525,"RM 345,000"
49526,"RM 620,000"
49527,"RM 508,000"
49528,"RM 640,000"
49529,"RM 688,000"
49530,"RM 850,680"
49531,"RM 685,000"
49532,"RM 350,000"
49533,"RM 620,000"
49534,"RM 1,180,000"
49535,"RM 440,000"
49536,"RM 775,000"
49537,"RM 2,830,000"
49538,"RM 380,000"
49539,"RM 380,000"
49540,"RM 500,000"
49541,"RM 380,000"
49542,"RM 1,100,000"
49543,"RM 799,000"
49544,"RM 670,000"
49545,"RM 380,000"
49546,"RM 750,000"
49547,"RM 880,000"
49548,"RM 825,000"
49549,"RM 870,000"
49550,"RM 650,000"
49551,"RM 410,000"
49552,"RM 1,380,000"
49553,"RM 960,000"
49554,"RM 1,080,000"
49555,"RM 1,050,000"
49556,"RM 945,000"
49557,"RM 1,050,000"
49558,"RM 1,200,000"
49559,"RM 878,000"
49560,"RM 1,250,000"
49561,"RM 860,000"
49562,"RM 510,000"
49563,"RM 550,000"
49564,"RM 3,750,000"
49565,"RM 5,000,000"
49566,"RM 4,900,000"
49567,"RM 380,000"
49568,"RM 380,000"
49569,"RM 380,000"
49570,"RM 620,000"
49571,"RM 3,250,000"
49572,"RM 3,250,000"
49573,"RM 620,000"
49574,"RM 588,000"
49575,"RM 568,000"
49576,"RM 1,150,000"
49577,"RM 688,000"
49578,"RM 1,100,000"
49579,"RM 588,000"
49580,"RM 550,000"
49581,"RM 1,800"
49582,"RM 433,000"
49583,"RM 987,000"
49584,"RM 1,650,000"
49585,"RM 520,000"
49586,"RM 735,000"
49587,"RM 530,000"
49588,"RM 550,000"
49589,"RM 538,000"
49590,"RM 510,000"
49591,"RM 650,000"
49592,"RM 750,000"
49593,"RM 308,000"
49594,"RM 380,000"
49595,"RM 1,200,000"
49596,"RM 470,000"
49597,"RM 1,100,000"
49598,"RM 1,900,000"
49599,"RM 520,000"
49600,"RM 4,000,000"
49601,"RM 958,000"
49602,RM 900
49603,"RM 195,000"
49604,"RM 1,400,000"
49605,"RM 530,000"
49606,"RM 4,000,000"
49607,"RM 530,000"
49608,"RM 960,000"
49609,"RM 3,800,000"
49610,"RM 850,000"
